PROVID,PROVNAME,PROVIDERFIRSTNAME,PROVIDERLASTNAME,PROVNPI,PROVZIPCODE,PROVTYPECODE,PROVTYPEDESC,SPECCODE,SPECDESC,SPECROLLUPCODE,SPECROLLUPDESC,IMPLIEDSPECCODE,IMPLIEDSPECDESC,RC,MEMCOUNT,PAIDAMT
330418720,Provider - 330418720,,,,44333,P,,01,General Practice,,,IS0037,Outpatient Care,1,1,77.55
330315271,Provider - 330315271,,,,08723,P,,49,Ambulatory surgical center,,,IS0002,Ambulance,2,1,77.32
330509676,Provider - 330509676,,,~NULL,,~NULL,,IS0029,Neurology,,,IS0029,Neurology,1,1,77.18
330544839,"LEON, AUDREY MD",,,,44304,F,,01,General Practice,,,IS0038,Pathology,1,1,76.83
330302028,Provider - 330302028,,,,85704,P,,30,Diagnostic radiology,,,IS0042,Radiology,3,1,76.79
330544038,Provider - 330544038,,,,32606,P,,~NULL,Field empty,,,IS0023,Hospital,1,1,76.78
330355959,Provider - 330355959,,,,08723,P,,49,Ambulatory surgical center,,,IS0023,Hospital,4,1,76.71
330387509,Provider - 330387509,,,,44830,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,76.61
330272200,Provider - 330272200,,,,33146,P,,IS0038,Pathology,,,IS0026,Laboratory,25,2,76.6
330134877,Provider - 330134877,,,,06150,P,,88,Unknown supplier/provider specialty,,,IS0038,Pathology,1,1,76.57
330209809,Provider - 330209809,,,,45263,P,,IS0019,Gastroenterology,,,IS0037,Outpatient Care,2,1,76.52
330190024,Provider - 330190024,,,,78654,P,,93,Emergency medicine,,,IS0013,Durable Medical Equipment,1,1,76.5
330010538,Provider - 330010538,,,,32886,P,,IS0011,Dermatology,,,IS0011,Dermatology,1,1,76.39
330379374,Provider - 330379374,,,,43271,P,,02,General surgery,,,IS0023,Hospital,1,1,76.33
330307396,Provider - 330307396,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0023,Hospital,1,1,76.28
330361918,Provider - 330361918,,,,16105,F,,47,Independent Diagnostic Testing Facility (IDTF),,,IS0042,Radiology,2,1,76.23
330032688,Provider - 330032688,,,,14787,P,,IS0023,Hospital,,,IS0042,Radiology,2,1,76.17
330384288,Provider - 330384288,,,,33033,P,,08,Family practice,,,,,3,1,76.04
330559134,"KELLEY, DOUGLAS MD",,,,33176,P,,20,Orthopedic surgery,,,IS0037,Outpatient Care,1,1,76.02
330544627,Provider - 330544627,,,,32891,P,,93,Emergency medicine,,,IS0006,Cardiology,1,1,76
330296688,Provider - 330296688,,,,900XX,F,,70,Multi-specialty Clinic or Group,,,IS0023,Hospital,6,1,75.89
330206465,Provider - 330206465,,,,67226,P,,IS0046,Urology,,,IS0042,Radiology,3,1,75.8
330558503,"ARCE, KATE MD",,,1275504508,26506,P,,01,General Practice,,,IS0014,Emergency Room,1,1,75.69
330346133,Provider - 330346133,,,,15237,P,,17,"Ophthalmology, Otology, Laryngology, Rhinology (Osteopaths only)",,,IS0037,Outpatient Care,2,1,75.6
330390560,Provider - 330390560,,,,45263,P,,08,Family practice,,,IS0024,Immunizations,4,1,75.33
330544425,"SCHNEIDER, MARIANNE MD",,,,30384,P,,16,Obstetrics/gynecology,,,IS0037,Outpatient Care,1,1,75.26
330176729,Provider - 330176729,,,,32891,P,,02,General surgery,,,IS0023,Hospital,1,1,75.26
330394677,Provider - 330394677,,,,43214,F,,01,General Practice,,,IS0006,Cardiology,1,1,75.23
330256955,Provider - 330256955,,,,77382,P,,IS0009,Chiropractic,,,IS0043,Rehabilitation Therapies,4,1,75.15
330413237,Provider - 330413237,,,,15230,P,,30,Diagnostic radiology,,,IS0042,Radiology,5,1,75.01
330188312,Provider - 330188312,,,,39225,P,,IS0019,Gastroenterology,,,IS0037,Outpatient Care,1,1,75
330211192,Provider - 330211192,,,,33655,P,,IS0006,Cardiology,,,IS0006,Cardiology,1,1,75
330489337,Provider - 330489337,,,~NULL,,~NULL,,IS0052,Ophthalmology,,,IS0017,Eye Care,1,1,75
330272119,Provider - 330272119,,,,33033,P,,16,Obstetrics/gynecology,,,IS0037,Outpatient Care,3,1,74.84
330545959,"KURTZ, KATIE MD",,,1528068863,11555,P,,37,Pediatric medicine,,,IS0037,Outpatient Care,2,1,74.78
330268263,Provider - 330268263,,,,06525,F,,IS0030,Neurosurgery,,,IS0037,Outpatient Care,2,1,74.72
330272606,Provider - 330272606,,,,11111,F,,41,Optometry,,,IS0037,Outpatient Care,2,1,74.72
330036287,Provider - 330036287,,,,33014,P,,IS0040,Podiatry,,,IS0037,Outpatient Care,2,1,74.56
330206314,Provider - 330206314,,,,33655,P,,05,Anesthesiology,,,IS0037,Outpatient Care,1,1,74.54
330250657,Provider - 330250657,,,,85234,P,,IS0040,Podiatry,,,IS0023,Hospital,2,1,74.53
330559134,"KELLEY, DOUGLAS MD",,,,33146,P,,IS0011,Dermatology,,,IS0037,Outpatient Care,2,1,74.47
330475908,Provider - 330475908,,,,44304,P,,29,Pulmonary disease,,,IS0023,Hospital,2,1,74.44
330389982,"ROYAL, EVAN MD",,,,45140,P,,88,Unknown supplier/provider specialty,,,IS0037,Outpatient Care,4,1,74.25
330255628,Provider - 330255628,,,,30384,P,,11,Internal medicine,,,IS0023,Hospital,1,1,74.22
330544623,"ARCHER, COLIN MD",,,,33143,P,,IS0019,Gastroenterology,,,IS0037,Outpatient Care,1,1,74.21
330325021,Provider - 330325021,,,,07701,P,,49,Ambulatory surgical center,,,IS0023,Hospital,6,1,74.21
330353439,Provider - 330353439,,,,17033,P,,IS0029,Neurology,,,IS0029,Neurology,1,1,74.2
330393271,Provider - 330393271,,,,33407,P,,93,Emergency medicine,,,IS0014,Emergency Room,1,1,74.16
330169856,Provider - 330169856,,,,33173,P,,11,Internal medicine,,,IS0024,Immunizations,4,1,74.12
330386127,Provider - 330386127,,,,45219,F,,11,Internal medicine,,,IS0023,Hospital,4,1,74.01
330142498,Provider - 330142498,,,,33243,P,,IS0006,Cardiology,,,IS0006,Cardiology,1,1,74
330430241,Provider - 330430241,,,,43610,P,,26,Psychiatry,,,IS0027,Mental Health,1,1,73.7
330046990,Provider - 330046990,,,,67201,P,,IS0038,Pathology,,,IS0038,Pathology,4,2,73.63
330410324,Provider - 330410324,,,,44077,P,,11,Internal medicine,,,IS0023,Hospital,4,1,73.63
1033397500,"FRONTIER VISION CLINIC, PC",,,,43623,F,,IS0023,Hospital,,,IS0000,ALL OTHERS,2,1,73.56
330196928,Provider - 330196928,,,,33655,P,,IS0028,Nephrology,,,IS0023,Hospital,2,1,73.4
330544188,"LATTIMER, DANIELLE MD",,,,60611,P,,92,Radiation oncology,,,IS0042,Radiology,1,1,73.38
330255079,Provider - 330255079,,,,85080,P,,60,Public health or welfare agencies,,,IS0023,Hospital,3,1,73.32
330325021,Provider - 330325021,,,,07701,P,,49,Ambulatory surgical center,,,IS0037,Outpatient Care,8,1,73.32
330511629,Provider - 330511629,,,~NULL,,~NULL,,37,Pediatric medicine,,,IS0037,Outpatient Care,1,1,73.3
1043499700,"THE DALTON CLINIC OF CHIROPRACTIC, INC.",,,,43326,F,,01,General Practice,,,IS0037,Outpatient Care,2,1,73.19
330055638,Provider - 330055638,,,,77210,F,,IS0023,Hospital,,,IS0026,Laboratory,1,1,73.16
330544291,Provider - 330544291,,,,17033,F,,01,General Practice,,,IS0038,Pathology,1,1,73.14
330221686,Provider - 330221686,,,,37920,P,,AC13,Genetics,,,IS0026,Laboratory,4,1,73.1
330307396,Provider - 330307396,,,~NULL,,~NULL,,IS0030,Neurosurgery,,,IS0045,Surgery,1,1,73.03
330384164,Provider - 330384164,,,,33166,F,,AC29,Home Health Care,,,IS0043,Rehabilitation Therapies,1,1,73
330076321,Provider - 330076321,,,,60194,P,,IS0009,Chiropractic,,,IS0037,Outpatient Care,2,1,73
330373852,Provider - 330373852,,,,43271,P,,IS0006,Cardiology,,,IS0006,Cardiology,1,1,72.89
330347143,Provider - 330347143,,,,15697,P,,IS0009,Chiropractic,,,IS0043,Rehabilitation Therapies,10,1,72.6
330388911,Provider - 330388911,,,,43214,P,,29,Pulmonary disease,,,IS0023,Hospital,1,1,72.55
330259086,Provider - 330259086,,,,04102,F,,IS0023,Hospital,,,IS0049,Professional Services,1,1,72.42
330300770,Provider - 330300770,,,~NULL,,~NULL,,31,"Roentgenology, radiology",,,IS0037,Outpatient Care,1,1,72.36
330498791,Provider - 330498791,,,~NULL,,~NULL,,83,Hematology/oncology,,,IS0012,Non-PBM Drug,1,1,72.32
330498791,Provider - 330498791,,,~NULL,,~NULL,,37,Pediatric medicine,,,IS0012,Non-PBM Drug,1,1,72.32
330301800,Provider - 330301800,,,~NULL,,~NULL,,IS0011,Dermatology,,,IS0037,Outpatient Care,2,2,72.2
330544323,Provider - 330544323,,,,10573,F,,72,Diagnostic laboratory,,,IS0038,Pathology,1,1,72.16
330463978,Provider - 330463978,,,,672182951,P,,01,General Practice,,,IS0037,Outpatient Care,1,1,72.14
330300770,Provider - 330300770,,,~NULL,,~NULL,,31,"Roentgenology, radiology",,,IS0042,Radiology,1,1,72.14
330305563,Provider - 330305563,,,,44305,P,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0013,Durable Medical Equipment,1,1,72.13
330267375,Provider - 330267375,,,~NULL,,~NULL,,IS0011,Dermatology,,,IS0037,Outpatient Care,1,1,72
330463598,Provider - 330463598,,,,67204,P,,08,Family practice,,,IS0037,Outpatient Care,1,1,72
330492412,Provider - 330492412,,,~NULL,,~NULL,,83,Hematology/oncology,,,IS0026,Laboratory,1,1,72
330347131,Provider - 330347131,,,,15224,P,,11,Internal medicine,,,IS0006,Cardiology,1,1,72
330544226,Provider - 330544226,,,,60693,F,,72,Diagnostic laboratory,,,IS0038,Pathology,1,1,71.89
330544838,"MUSACCHIO, ANTHONY MD",,,,43271,F,,IS0023,Hospital,,,IS0042,Radiology,3,1,71.86
330295728,Provider - 330295728,,,,44107,P,,IS0028,Nephrology,,,IS0023,Hospital,10,1,71.64
1043499700,"THE DALTON CLINIC OF CHIROPRACTIC, INC.",,,,43326,F,,01,General Practice,,,IS0014,Emergency Room,7,1,71.33
330413960,Provider - 330413960,,,,44094,P,,01,General Practice,,,IS0044,Skilled Nursing Facility,6,1,71.25
330206198,Provider - 330206198,,,,33173,F,,30,Diagnostic radiology,,,IS0042,Radiology,3,1,71.23
330426420,Provider - 330426420,,,,44266,P,,59,Ambulance service supplier,,,IS0002,Ambulance,4,1,71.15
330028711,Provider - 330028711,,,,02284,F,,IS0023,Hospital,,,IS0026,Laboratory,2,1,71.1
330418706,Provider - 330418706,,,,44310,P,,26,Psychiatry,,,IS0023,Hospital,1,1,71.1
330251514,Provider - 330251514,,,,71201,P,,30,Diagnostic radiology,,,IS0047,Vascular Surgery,1,1,71
330375327,Provider - 330375327,,,,43952,P,,66,Rheumatology,,,IS0037,Outpatient Care,1,1,70.95
330557718,Provider - 330557718,,,,02241,F,,~INV,Value not defined,,,IS0026,Laboratory,29,1,70.9
330559134,"KELLEY, DOUGLAS MD",,,,33030,F,,88,Unknown supplier/provider specialty,,,IS0006,Cardiology,1,1,70.84
330540757,Provider - 330540757,,,,90801,F,,IS0023,Hospital,,,IS0026,Laboratory,1,1,70.79
330110678,Provider - 330110678,,,,33143,P,,66,Rheumatology,,,IS0034,Orthopedics,1,1,70.66
330403974,Provider - 330403974,,,,45263,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,70.62
330559134,"KELLEY, DOUGLAS MD",,,,33176,P,,20,Orthopedic surgery,,,IS0034,Orthopedics,1,1,70.54
330039174,Provider - 330039174,,,,33173,P,,20,Orthopedic surgery,,,IS0042,Radiology,3,1,70.39
330345712,Provider - 330345712,,,,16550,F,,IS0023,Hospital,,,IS0026,Laboratory,5,1,70.32
330422273,Provider - 330422273,,,,43302,P,,30,Diagnostic radiology,,,IS0006,Cardiology,1,1,70.3
330236859,Provider - 330236859,,,,37934,P,,IS0040,Podiatry,,,IS0037,Outpatient Care,1,1,70.03
330357241,Provider - 330357241,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0037,Outpatient Care,1,1,70
330367341,Provider - 330367341,,,,67206,P,,IS0040,Podiatry,,,IS0044,Skilled Nursing Facility,1,1,70
330544622,Provider - 330544622,,,,33143,P,,93,Emergency medicine,,,IS0006,Cardiology,10,2,70
330559134,"KELLEY, DOUGLAS MD",,,,33442,P,,IS0038,Pathology,,,IS0026,Laboratory,18,3,70
330046945,Provider - 330046945,,,,67211,P,,IS0040,Podiatry,,,IS0037,Outpatient Care,2,1,69.92
330418728,Provider - 330418728,,,,44304,P,,16,Obstetrics/gynecology,,,IS0014,Emergency Room,1,1,69.9
330418595,Provider - 330418595,,,,44304,P,,16,Obstetrics/gynecology,,,IS0014,Emergency Room,3,1,69.9
330418553,Provider - 330418553,,,,44320,P,,16,Obstetrics/gynecology,,,IS0014,Emergency Room,1,1,69.9
330544334,Provider - 330544334,,,,44087,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0013,Durable Medical Equipment,6,2,69.88
330508107,Provider - 330508107,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0026,Laboratory,5,1,69.77
330332581,Provider - 330332581,,,,16601,P,,49,Ambulatory surgical center,,,IS0023,Hospital,4,1,69.75
330425993,Provider - 330425993,,,,43452,P,,01,General Practice,,,IS0037,Outpatient Care,1,1,69.72
330425963,Provider - 330425963,,,,43452,P,,01,General Practice,,,IS0037,Outpatient Care,1,1,69.72
330039174,Provider - 330039174,,,,33173,P,,20,Orthopedic surgery,,,IS0049,Professional Services,8,1,69.52
330544387,Provider - 330544387,,,,19101,F,,72,Diagnostic laboratory,,,IS0038,Pathology,2,1,69.46
330435660,Provider - 330435660,,,,,U,,20,Orthopedic surgery,,,IS0007,Cardiothoracic Surgery,1,1,69.33
330410353,Provider - 330410353,,,,44223,P,,21,"Pathologic anatomy, clinical pathology(osteopaths only)",,,IS0038,Pathology,1,1,69.27
330410360,Provider - 330410360,,,,44223,P,,21,"Pathologic anatomy, clinical pathology(osteopaths only)",,,IS0038,Pathology,1,1,69.27
330544039,Provider - 330544039,,,,32606,P,,~NULL,Field empty,,,IS0023,Hospital,1,1,69.16
330555135,Provider - 330555135,,,1154361780,02211,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,69.02
330300828,Provider - 330300828,,,,33911,P,,49,Ambulatory surgical center,,,IS0023,Hospital,4,1,69.01
330525427,Provider - 330525427,,,,60446,P,,50,Nurse practitioner,,,IS0037,Outpatient Care,2,2,69
330209546,Provider - 330209546,,,,06470,P,,41,Optometry,,,IS0017,Eye Care,1,1,68.99
330225956,Provider - 330225956,,,,38148,F,,72,Diagnostic laboratory,,,IS0038,Pathology,1,1,68.91
330042011,Provider - 330042011,,,,28472,P,,08,Family practice,,,IS0042,Radiology,1,1,68.89
330146642,Provider - 330146642,,,,44060,P,,59,Ambulance service supplier,,,IS0002,Ambulance,2,1,68.87
330544728,"BLUHM, LUKE MD",,,,60611,P,,16,Obstetrics/gynecology,,,IS0007,Cardiothoracic Surgery,2,1,68.87
330507981,Provider - 330507981,,,~NULL,,~NULL,,IS0040,Podiatry,,,IS0011,Dermatology,1,1,68.87
330404082,Provider - 330404082,,,,44302,P,,05,Anesthesiology,,,IS0029,Neurology,1,1,68.83
330404043,Provider - 330404043,,,,44302,P,,05,Anesthesiology,,,IS0029,Neurology,1,1,68.83
330252910,Provider - 330252910,,,,33243,P,,IS0006,Cardiology,,,IS0023,Hospital,1,1,68.8
330019207,Provider - 330019207,,,,03431,F,,AC29,Home Health Care,,,IS0021,Home Care,1,1,68.8
330546885,Provider - 330546885,,,1134277494,07407,F,,69,Clinical laboratory,,,IS0026,Laboratory,18,1,68.77
330334775,Provider - 330334775,,,,17011,P,,49,Ambulatory surgical center,,,IS0023,Hospital,9,1,68.55
330354667,Provider - 330354667,,,,33024,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,68.48
330559134,"KELLEY, DOUGLAS MD",,,,04072,F,,08,Family practice,,,IS0037,Outpatient Care,1,1,68.47
330363592,Provider - 330363592,,,,43449,P,,08,Family practice,,,IS0023,Hospital,4,1,68.38
330294765,Provider - 330294765,,,,33024,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,68.21
330555135,Provider - 330555135,,,1154361780,02211,U,,~INV,Value not defined,,,IS0042,Radiology,1,1,68.11
330370467,Provider - 330370467,,,,43271,P,,02,General surgery,,,IS0023,Hospital,1,1,68.08
330559134,"KELLEY, DOUGLAS MD",,,~NULL,,~NULL,,IS0009,Chiropractic,,,IS0009,Chiropractic,6,2,68.02
330291328,Provider - 330291328,,,,08008,P,,49,Ambulatory surgical center,,,IS0023,Hospital,7,1,68
330345672,Provider - 330345672,,,,16001,F,,IS0023,Hospital,,,IS0037,Outpatient Care,1,1,67.97
330393679,Provider - 330393679,,,,43302,F,,72,Diagnostic laboratory,,,IS0038,Pathology,2,2,67.94
330559134,"KELLEY, DOUGLAS MD",,,,33024,P,,IS0006,Cardiology,,,IS0006,Cardiology,4,3,67.92
330011958,Provider - 330011958,,,,10128,P,,IS0011,Dermatology,,,IS0037,Outpatient Care,2,1,67.8
330247896,Provider - 330247896,,,,85725,F,,IS0023,Hospital,,,IS0029,Neurology,1,1,67.61
330418720,Provider - 330418720,,,,44319,P,,50,Nurse practitioner,,,IS0037,Outpatient Care,1,1,67.54
330247896,Provider - 330247896,,,,85725,F,,IS0023,Hospital,,,IS0026,Laboratory,1,1,67.52
330334854,Provider - 330334854,,,,17403,P,,IS0019,Gastroenterology,,,IS0023,Hospital,1,1,67.5
330544626,Provider - 330544626,,,,33143,P,,29,Pulmonary disease,,,IS0042,Radiology,2,2,67.47
330134523,Provider - 330134523,,,,04212,P,,IS0038,Pathology,,,IS0038,Pathology,3,2,67.26
330009649,Provider - 330009649,,,,02905,F,,IS0023,Hospital,,,IS0026,Laboratory,4,1,67.22
330529231,Provider - 330529231,,,,60515,P,,93,Emergency medicine,,,IS0037,Outpatient Care,1,1,67.1
330487178,Provider - 330487178,,,~NULL,,~NULL,,25,Physical medicine and rehabilitation,,,IS0023,Hospital,1,1,67.06
330268200,Provider - 330268200,,,,06150,F,,50,Nurse practitioner,,,IS0014,Emergency Room,1,1,66.94
330507276,Provider - 330507276,,,~NULL,,~NULL,,IS0011,Dermatology,,,IS0037,Outpatient Care,2,2,66.84
330353461,Provider - 330353461,,,,17022,P,,08,Family practice,,,IS0037,Outpatient Care,1,1,66.8
330296712,Provider - 330296712,,,,08754,P,,49,Ambulatory surgical center,,,IS0006,Cardiology,9,1,66.78
330544837,"MAGANA, BONNIE MD",,,,44307,P,,02,General surgery,,,IS0037,Outpatient Care,1,1,66.73
330345763,Provider - 330345763,,,,15237,F,,IS0023,Hospital,,,IS0026,Laboratory,18,1,66.66
330351759,Provider - 330351759,,,,15120,P,,IS0040,Podiatry,,,IS0042,Radiology,2,1,66.6
330308380,Provider - 330308380,,,,16046,P,,93,Emergency medicine,,,IS0042,Radiology,4,1,66.6
330487086,Provider - 330487086,,,,60611,P,,11,Internal medicine,,,IS0026,Laboratory,5,1,66.55
330338096,Provider - 330338096,,,~NULL,,~NULL,,88,Unknown supplier/provider specialty,,,IS0014,Emergency Room,1,1,66.1
330340641,Provider - 330340641,,,~NULL,,~NULL,,93,Emergency medicine,,,IS0014,Emergency Room,1,1,66.1
330101029,Provider - 330101029,,,,01888,P,,IS0006,Cardiology,,,IS0006,Cardiology,1,1,66.09
330140315,Provider - 330140315,,,,67214,P,,IS0028,Nephrology,,,IS0028,Nephrology,3,1,66
330390793,Provider - 330390793,,,,41042,F,,08,Family practice,,,IS0021,Home Care,6,1,65.99
330106737,Provider - 330106737,,,,02129,P,,IS0006,Cardiology,,,IS0006,Cardiology,1,1,65.63
1043348600,"CLINICAL NEUROPSYCHOLOGICAL SERVICES, INC.",,,,43214,P,,98,Gynecologist/oncologist,,,IS0037,Outpatient Care,1,1,65.55
330544209,Provider - 330544209,,,,33176,F,,IS0023,Hospital,,,IS0035,Other Supplies,17,4,65.4
330544772,"VIVIANO, ALEJANDRA MD",,,,37909,P,,50,Nurse practitioner,,,IS0037,Outpatient Care,1,1,65.39
330293281,Provider - 330293281,,,,17403,P,,93,Emergency medicine,,,IS0014,Emergency Room,1,1,65.34
330544127,Provider - 330544127,,,,90048,F,,IS0023,Hospital,,,IS0026,Laboratory,3,1,65.27
330059886,Provider - 330059886,,,,33133,P,,28,Colorectal surgery,,,IS0019,Gastroenterology,1,1,65.18
330248407,Provider - 330248407,,,,85067,P,,26,Psychiatry,,,IS0042,Radiology,4,1,65.16
330425964,Provider - 330425964,,,,43452,P,,01,General Practice,,,IS0024,Immunizations,3,1,65.07
330392606,Provider - 330392606,,,,452631217,P,,IS0019,Gastroenterology,,,IS0023,Hospital,1,1,65
1043499700,"THE DALTON CLINIC OF CHIROPRACTIC, INC.",,,,43326,F,,01,General Practice,,,IS0045,Surgery,1,1,65
330096509,Provider - 330096509,,,,27114,P,,16,Obstetrics/gynecology,,,IS0037,Outpatient Care,1,1,64.96
330387954,Provider - 330387954,,,,43214,P,,05,Anesthesiology,,,IS0004,Anesthesia,1,1,64.88
330348467,Provider - 330348467,,,,16630,P,,49,Ambulatory surgical center,,,IS0044,Skilled Nursing Facility,5,1,64.88
330084546,Provider - 330084546,,,,23235,P,,20,Orthopedic surgery,,,IS0037,Outpatient Care,6,1,64.86
330507579,Provider - 330507579,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0005,Blood Bank,9,2,64.84
330345449,Provider - 330345449,,,,16125,F,,IS0023,Hospital,,,IS0014,Emergency Room,1,1,64.77
330258994,Provider - 330258994,,,,04401,F,,01,General Practice,,,IS0026,Laboratory,4,1,64.5
330553782,Provider - 330553782,,,1225102015,10087,P,,26,Psychiatry,,,IS0023,Hospital,1,1,64.5
330420590,Provider - 330420590,,,,44130,P,,50,Nurse practitioner,,,IS0044,Skilled Nursing Facility,8,1,64.5
330305610,Provider - 330305610,,,,43430,F,,A1,Skilled Nursing Facility (SNF),,,IS0035,Other Supplies,1,1,64.44
330559134,"KELLEY, DOUGLAS MD",,,,33177,P,,93,Emergency medicine,,,IS0037,Outpatient Care,1,1,64.31
330304642,Provider - 330304642,,,~NULL,,~NULL,,93,Emergency medicine,,,IS0014,Emergency Room,1,1,64.23
330295965,Provider - 330295965,,,,15301,F,,93,Emergency medicine,,,IS0003,Ambulatory Services,1,1,64.17
330096895,Provider - 330096895,,,,21264,F,,72,Diagnostic laboratory,,,IS0047,Vascular Surgery,3,1,64.14
330559134,"KELLEY, DOUGLAS MD",,,,92262,P,,83,Hematology/oncology,,,IS0023,Hospital,2,1,64.08
330096465,Provider - 330096465,,,,33156,P,,11,Internal medicine,,,IS0037,Outpatient Care,2,1,64.05
330346428,"ANTON, DAFFYD MD",,,,16602,P,,49,Ambulatory surgical center,,,IS0034,Orthopedics,1,1,64.05
330066324,Provider - 330066324,,,,33024,P,,IS0009,Chiropractic,,,IS0037,Outpatient Care,2,1,64
330559134,"KELLEY, DOUGLAS MD",,,,33180,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,63.95
330544778,Provider - 330544778,,,,45263,P,,93,Emergency medicine,,,IS0034,Orthopedics,1,1,63.91
330367463,Provider - 330367463,,,,44870,P,,62,Psychologist,,,IS0027,Mental Health,1,1,63.9
330235559,Provider - 330235559,,,,02571,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,63.75
330499264,Provider - 330499264,,,,41014,P,,30,Diagnostic radiology,,,IS0042,Radiology,2,1,63.7
330200470,Provider - 330200470,,,,33152,P,,30,Diagnostic radiology,,,IS0042,Radiology,6,1,63.68
